T_eva / kPa;T_h / K;T_pp / k;T_sh / k;T_sc / k;T_con / K;E_th;E_ex
1700;470;7;16;2;312,15;0,160389541;0,426254363
1700;480;7;16;2;312,15;0,160389541;0,412025579
1700;450;9;16;2;312,15;0,160389541;0,460154882
1700;460;9;16;2;312,15;0,160389541;0,442188725
1700;470;9;16;2;312,15;0,160389541;0,426254363
1700;480;9;16;2;312,15;0,160389541;0,412025579
1700;450;11;16;2;312,15;0,160389541;0,460154882
1700;460;11;16;2;312,15;0,160389541;0,442188725
1700;470;11;16;2;312,15;0,160389541;0,426254363
1700;480;11;16;2;312,15;0,160389541;0,412025579
1700;450;13;16;2;312,15;0,160389541;0,460154882
1700;460;13;16;2;312,15;0,160389541;0,442188725
1700;470;13;16;2;312,15;0,160389541;0,426254363
1700;480;13;16;2;312,15;0,160389541;0,412025579
1700;460;15;16;2;312,15;0,160389541;0,442188725
1700;470;15;16;2;312,15;0,160389541;0,426254363
1700;480;15;16;2;312,15;0,160389541;0,412025579
1700;460;17;16;2;312,15;0,160389541;0,442188725
1700;470;17;16;2;312,15;0,160389541;0,426254363
1700;480;17;16;2;312,15;0,160389541;0,412025579
1700;460;19;16;2;312,15;0,160389541;0,442188725
1700;470;19;16;2;312,15;0,160389541;0,426254363
1700;480;19;16;2;312,15;0,160389541;0,412025579
1700;450;5;16;4;312,15;0,15918933;0,456711499
1700;460;5;16;4;312,15;0,15918933;0,438879784
1700;470;5;16;4;312,15;0,15918933;0,423064661
1700;480;5;16;4;312,15;0,15918933;0,408942352
1700;450;7;16;4;312,15;0,15918933;0,456711499
1700;460;7;16;4;312,15;0,15918933;0,438879784
1700;470;7;16;4;312,15;0,15918933;0,423064661
1700;480;7;16;4;312,15;0,15918933;0,408942352
1700;450;9;16;4;312,15;0,15918933;0,456711499
1700;460;9;16;4;312,15;0,15918933;0,438879784
1700;470;9;16;4;312,15;0,15918933;0,423064661
1700;480;9;16;4;312,15;0,15918933;0,408942352
1700;450;11;16;4;312,15;0,15918933;0,456711499
1700;460;11;16;4;312,15;0,15918933;0,438879784
1700;470;11;16;4;312,15;0,15918933;0,423064661
1700;480;11;16;4;312,15;0,15918933;0,408942352
1700;450;13;16;4;312,15;0,15918933;0,456711499
1700;460;13;16;4;312,15;0,15918933;0,438879784
1700;470;13;16;4;312,15;0,15918933;0,423064661
1700;480;13;16;4;312,15;0,15918933;0,408942352
1700;460;15;16;4;312,15;0,15918933;0,438879784
1700;470;15;16;4;312,15;0,15918933;0,423064661
1700;480;15;16;4;312,15;0,15918933;0,408942352
1700;460;17;16;4;312,15;0,15918933;0,438879784
1700;470;17;16;4;312,15;0,15918933;0,423064661
1700;480;17;16;4;312,15;0,15918933;0,408942352
1700;460;19;16;4;312,15;0,15918933;0,438879784
1700;470;19;16;4;312,15;0,15918933;0,423064661
1700;480;19;16;4;312,15;0,15918933;0,408942352
1700;450;5;16;6;312,15;0,158010043;0,453328144
1700;460;5;16;6;312,15;0,158010043;0,435628528
1700;470;5;16;6;312,15;0,158010043;0,419930564
1700;480;5;16;6;312,15;0,158010043;0,405912875
1700;450;7;16;6;312,15;0,158010043;0,453328144
1700;460;7;16;6;312,15;0,158010043;0,435628528
1700;470;7;16;6;312,15;0,158010043;0,419930564
1700;480;7;16;6;312,15;0,158010043;0,405912875
1700;450;9;16;6;312,15;0,158010043;0,453328144
1700;460;9;16;6;312,15;0,158010043;0,435628528
1700;470;9;16;6;312,15;0,158010043;0,419930564
1700;480;9;16;6;312,15;0,158010043;0,405912875
1700;450;11;16;6;312,15;0,158010043;0,453328144
1700;460;11;16;6;312,15;0,158010043;0,435628528
1700;470;11;16;6;312,15;0,158010043;0,419930564
1700;480;11;16;6;312,15;0,158010043;0,405912875
1700;450;13;16;6;312,15;0,158010043;0,453328144
1700;460;13;16;6;312,15;0,158010043;0,435628528
1700;470;13;16;6;312,15;0,158010043;0,419930564
1700;480;13;16;6;312,15;0,158010043;0,405912875
1700;460;15;16;6;312,15;0,158010043;0,435628528
1700;470;15;16;6;312,15;0,158010043;0,419930564
1700;480;15;16;6;312,15;0,158010043;0,405912875
1700;460;17;16;6;312,15;0,158010043;0,435628528
1700;470;17;16;6;312,15;0,158010043;0,419930564
1700;480;17;16;6;312,15;0,158010043;0,405912875
1700;460;19;16;6;312,15;0,158010043;0,435628528
1700;470;19;16;6;312,15;0,158010043;0,419930564
1700;480;19;16;6;312,15;0,158010043;0,405912875
1700;450;5;16;8;312,15;0,156851109;0,450003181
1700;460;5;16;8;312,15;0,156851109;0,432433384
1700;470;5;16;8;312,15;0,156851109;0,416850558
1700;480;5;16;8;312,15;0,156851109;0,402935682
1700;450;7;16;8;312,15;0,156851109;0,450003181
1700;460;7;16;8;312,15;0,156851109;0,432433384
1700;470;7;16;8;312,15;0,156851109;0,416850558
1700;480;7;16;8;312,15;0,156851109;0,402935682
1700;450;9;16;8;312,15;0,156851109;0,450003181
1700;460;9;16;8;312,15;0,156851109;0,432433384
1700;470;9;16;8;312,15;0,156851109;0,416850558
1700;480;9;16;8;312,15;0,156851109;0,402935682
1700;450;11;16;8;312,15;0,156851109;0,450003181
1700;460;11;16;8;312,15;0,156851109;0,432433384
1700;470;11;16;8;312,15;0,156851109;0,416850558
1700;480;11;16;8;312,15;0,156851109;0,402935682
1700;450;13;16;8;312,15;0,156851109;0,450003181
1700;460;13;16;8;312,15;0,156851109;0,432433384
1700;470;13;16;8;312,15;0,156851109;0,416850558
1700;480;13;16;8;312,15;0,156851109;0,402935682
1700;460;15;16;8;312,15;0,156851109;0,432433384
1700;470;15;16;8;312,15;0,156851109;0,416850558
1700;480;15;16;8;312,15;0,156851109;0,402935682
1700;460;17;16;8;312,15;0,156851109;0,432433384
1700;470;17;16;8;312,15;0,156851109;0,416850558
1700;480;17;16;8;312,15;0,156851109;0,402935682
1700;460;19;16;8;312,15;0,156851109;0,432433384
1700;470;19;16;8;312,15;0,156851109;0,416850558
1700;480;19;16;8;312,15;0,156851109;0,402935682
1700;450;5;16;10;312,15;0,155711937;0,446734917
1700;460;5;16;10;312,15;0,155711937;0,429292724
1700;470;5;16;10;312,15;0,155711937;0,413823073
1700;480;5;16;10;312,15;0,155711937;0,400009258
1700;450;7;16;10;312,15;0,155711937;0,446734917
1700;460;7;16;10;312,15;0,155711937;0,429292724
1700;470;7;16;10;312,15;0,155711937;0,413823073
1700;480;7;16;10;312,15;0,155711937;0,400009258
1700;450;9;16;10;312,15;0,155711937;0,446734917
1700;460;9;16;10;312,15;0,155711937;0,429292724
1700;470;9;16;10;312,15;0,155711937;0,413823073
1700;480;9;16;10;312,15;0,155711937;0,400009258
1700;450;11;16;10;312,15;0,155711937;0,446734917
1700;460;11;16;10;312,15;0,155711937;0,429292724
1700;470;11;16;10;312,15;0,155711937;0,413823073
1700;480;11;16;10;312,15;0,155711937;0,400009258
1700;450;13;16;10;312,15;0,155711937;0,446734917
1700;460;13;16;10;312,15;0,155711937;0,429292724
1700;470;13;16;10;312,15;0,155711937;0,413823073
1700;480;13;16;10;312,15;0,155711937;0,400009258
1700;460;15;16;10;312,15;0,155711937;0,429292724
1700;470;15;16;10;312,15;0,155711937;0,413823073
1700;480;15;16;10;312,15;0,155711937;0,400009258
1700;460;17;16;10;312,15;0,155711937;0,429292724
1700;470;17;16;10;312,15;0,155711937;0,413823073
1700;480;17;16;10;312,15;0,155711937;0,400009258
1700;460;19;16;10;312,15;0,155711937;0,429292724
1700;470;19;16;10;312,15;0,155711937;0,413823073
1700;480;19;16;10;312,15;0,155711937;0,400009258
1700;450;5;16;0;314,15;0,158772686;0,455516154
1700;460;5;16;0;314,15;0,158772686;0,43773111
1700;470;5;16;0;314,15;0,158772686;0,421957379
1700;480;5;16;0;314,15;0,158772686;0,407872033
1700;450;7;16;0;314,15;0,158772686;0,455516154
1700;460;7;16;0;314,15;0,158772686;0,43773111
1700;470;7;16;0;314,15;0,158772686;0,421957379
1700;480;7;16;0;314,15;0,158772686;0,407872033
1700;450;9;16;0;314,15;0,158772686;0,455516154
1700;460;9;16;0;314,15;0,158772686;0,43773111
1700;470;9;16;0;314,15;0,158772686;0,421957379
1700;480;9;16;0;314,15;0,158772686;0,407872033
1700;450;11;16;0;314,15;0,158772686;0,455516154
1700;460;11;16;0;314,15;0,158772686;0,43773111
1700;470;11;16;0;314,15;0,158772686;0,421957379
1700;480;11;16;0;314,15;0,158772686;0,407872033
1700;450;13;16;0;314,15;0,158772686;0,455516154
1700;460;13;16;0;314,15;0,158772686;0,43773111
1700;470;13;16;0;314,15;0,158772686;0,421957379
1700;480;13;16;0;314,15;0,158772686;0,407872033
1700;460;15;16;0;314,15;0,158772686;0,43773111
1700;470;15;16;0;314,15;0,158772686;0,421957379
1700;480;15;16;0;314,15;0,158772686;0,407872033
1700;460;17;16;0;314,15;0,158772686;0,43773111
1700;470;17;16;0;314,15;0,158772686;0,421957379
1700;480;17;16;0;314,15;0,158772686;0,407872033
1700;460;19;16;0;314,15;0,158772686;0,43773111
1700;470;19;16;0;314,15;0,158772686;0,421957379
1700;480;19;16;0;314,15;0,158772686;0,407872033
1700;450;5;16;2;314,15;0,157560359;0,452038008
1700;460;5;16;2;314,15;0,157560359;0,434388763
1700;470;5;16;2;314,15;0,157560359;0,418735474
1700;480;5;16;2;314,15;0,157560359;0,404757679
1700;450;7;16;2;314,15;0,157560359;0,452038008
1700;460;7;16;2;314,15;0,157560359;0,434388763
1700;470;7;16;2;314,15;0,157560359;0,418735474
1700;480;7;16;2;314,15;0,157560359;0,404757679
1700;450;9;16;2;314,15;0,157560359;0,452038008
1700;460;9;16;2;314,15;0,157560359;0,434388763
1700;470;9;16;2;314,15;0,157560359;0,418735474
1700;480;9;16;2;314,15;0,157560359;0,404757679
1700;450;11;16;2;314,15;0,157560359;0,452038008
1700;460;11;16;2;314,15;0,157560359;0,434388763
1700;470;11;16;2;314,15;0,157560359;0,418735474
1700;480;11;16;2;314,15;0,157560359;0,404757679
1700;450;13;16;2;314,15;0,157560359;0,452038008
1700;460;13;16;2;314,15;0,157560359;0,434388763
1700;470;13;16;2;314,15;0,157560359;0,418735474
1700;480;13;16;2;314,15;0,157560359;0,404757679
1700;460;15;16;2;314,15;0,157560359;0,434388763
1700;470;15;16;2;314,15;0,157560359;0,418735474
1700;480;15;16;2;314,15;0,157560359;0,404757679
1700;460;17;16;2;314,15;0,157560359;0,434388763
1700;470;17;16;2;314,15;0,157560359;0,418735474
1700;480;17;16;2;314,15;0,157560359;0,404757679
1700;460;19;16;2;314,15;0,157560359;0,434388763
1700;470;19;16;2;314,15;0,157560359;0,418735474
1700;480;19;16;2;314,15;0,157560359;0,404757679
1700;450;5;16;4;314,15;0,156369635;0,44862184
1700;460;5;16;4;314,15;0,156369635;0,431105975
1700;470;5;16;4;314,15;0,156369635;0,415570983
1700;480;5;16;4;314,15;0,156369635;0,401698821
1700;450;7;16;4;314,15;0,156369635;0,44862184
1700;460;7;16;4;314,15;0,156369635;0,431105975
1700;470;7;16;4;314,15;0,156369635;0,415570983
1700;480;7;16;4;314,15;0,156369635;0,401698821
1700;450;9;16;4;314,15;0,156369635;0,44862184
1700;460;9;16;4;314,15;0,156369635;0,431105975
1700;470;9;16;4;314,15;0,156369635;0,415570983
1700;480;9;16;4;314,15;0,156369635;0,401698821
1700;450;11;16;4;314,15;0,156369635;0,44862184
1700;460;11;16;4;314,15;0,156369635;0,431105975
1700;470;11;16;4;314,15;0,156369635;0,415570983
1700;480;11;16;4;314,15;0,156369635;0,401698821
1700;450;13;16;4;314,15;0,156369635;0,44862184
1700;460;13;16;4;314,15;0,156369635;0,431105975
1700;470;13;16;4;314,15;0,156369635;0,415570983
1700;480;13;16;4;314,15;0,156369635;0,401698821
1700;460;15;16;4;314,15;0,156369635;0,431105975
1700;470;15;16;4;314,15;0,156369635;0,415570983
1700;480;15;16;4;314,15;0,156369635;0,401698821
1700;460;17;16;4;314,15;0,156369635;0,431105975
1700;470;17;16;4;314,15;0,156369635;0,415570983
1700;480;17;16;4;314,15;0,156369635;0,401698821
1700;460;19;16;4;314,15;0,156369635;0,431105975
1700;470;19;16;4;314,15;0,156369635;0,415570983
1700;480;19;16;4;314,15;0,156369635;0,401698821
1700;450;5;16;6;314,15;0,155199894;0,445265875
1700;460;5;16;6;314,15;0,155199894;0,427881039
1700;470;5;16;6;314,15;0,155199894;0,412462258
1700;480;5;16;6;314,15;0,155199894;0,398693868
1700;450;7;16;6;314,15;0,155199894;0,445265875
1700;460;7;16;6;314,15;0,155199894;0,427881039
1700;470;7;16;6;314,15;0,155199894;0,412462258
1700;480;7;16;6;314,15;0,155199894;0,398693868
1700;450;9;16;6;314,15;0,155199894;0,445265875
1700;460;9;16;6;314,15;0,155199894;0,427881039
1700;470;9;16;6;314,15;0,155199894;0,412462258
1700;480;9;16;6;314,15;0,155199894;0,398693868
1700;450;11;16;6;314,15;0,155199894;0,445265875
1700;460;11;16;6;314,15;0,155199894;0,427881039
1700;470;11;16;6;314,15;0,155199894;0,412462258
1700;480;11;16;6;314,15;0,155199894;0,398693868
1700;450;13;16;6;314,15;0,155199894;0,445265875
1700;460;13;16;6;314,15;0,155199894;0,427881039
1700;470;13;16;6;314,15;0,155199894;0,412462258
1700;480;13;16;6;314,15;0,155199894;0,398693868
1700;460;15;16;6;314,15;0,155199894;0,427881039
1700;470;15;16;6;314,15;0,155199894;0,412462258
1700;480;15;16;6;314,15;0,155199894;0,398693868
1700;460;17;16;6;314,15;0,155199894;0,427881039
1700;470;17;16;6;314,15;0,155199894;0,412462258
1700;480;17;16;6;314,15;0,155199894;0,398693868
1700;460;19;16;6;314,15;0,155199894;0,427881039
1700;470;19;16;6;314,15;0,155199894;0,412462258
1700;480;19;16;6;314,15;0,155199894;0,398693868
1700;450;5;16;8;314,15;0,154050542;0,441968401
1700;460;5;16;8;314,15;0,154050542;0,424712311
1700;470;5;16;8;314,15;0,154050542;0,409407716
1700;480;5;16;8;314,15;0,154050542;0,395741289
1700;450;7;16;8;314,15;0,154050542;0,441968401
1700;460;7;16;8;314,15;0,154050542;0,424712311
1700;470;7;16;8;314,15;0,154050542;0,409407716
1700;480;7;16;8;314,15;0,154050542;0,395741289
1700;450;9;16;8;314,15;0,154050542;0,441968401
1700;460;9;16;8;314,15;0,154050542;0,424712311
1700;470;9;16;8;314,15;0,154050542;0,409407716
1700;480;9;16;8;314,15;0,154050542;0,395741289
1700;450;11;16;8;314,15;0,154050542;0,441968401
1700;460;11;16;8;314,15;0,154050542;0,424712311
1700;470;11;16;8;314,15;0,154050542;0,409407716
1700;480;11;16;8;314,15;0,154050542;0,395741289
1700;450;13;16;8;314,15;0,154050542;0,441968401
1700;460;13;16;8;314,15;0,154050542;0,424712311
1700;470;13;16;8;314,15;0,154050542;0,409407716
1700;480;13;16;8;314,15;0,154050542;0,395741289
1700;460;15;16;8;314,15;0,154050542;0,424712311
1700;470;15;16;8;314,15;0,154050542;0,409407716
1700;480;15;16;8;314,15;0,154050542;0,395741289
1700;460;17;16;8;314,15;0,154050542;0,424712311
1700;470;17;16;8;314,15;0,154050542;0,409407716
1700;480;17;16;8;314,15;0,154050542;0,395741289
1700;460;19;16;8;314,15;0,154050542;0,424712311
1700;470;19;16;8;314,15;0,154050542;0,409407716
1700;480;19;16;8;314,15;0,154050542;0,395741289
1700;450;5;16;10;314,15;0,152921021;0,438727826
1700;460;5;16;10;314,15;0,152921021;0,42159826
1700;470;5;16;10;314,15;0,152921021;0,40640588
1700;480;5;16;10;314,15;0,152921021;0,392839658
1700;450;7;16;10;314,15;0,152921021;0,438727826
1700;460;7;16;10;314,15;0,152921021;0,42159826
1700;470;7;16;10;314,15;0,152921021;0,40640588
1700;480;7;16;10;314,15;0,152921021;0,392839658
1700;450;9;16;10;314,15;0,152921021;0,438727826
1700;460;9;16;10;314,15;0,152921021;0,42159826
1700;470;9;16;10;314,15;0,152921021;0,40640588
1700;480;9;16;10;314,15;0,152921021;0,392839658
1700;450;11;16;10;314,15;0,152921021;0,438727826
1700;460;11;16;10;314,15;0,152921021;0,42159826
1700;470;11;16;10;314,15;0,152921021;0,40640588
1700;480;11;16;10;314,15;0,152921021;0,392839658
1700;450;13;16;10;314,15;0,152921021;0,438727826
1700;460;13;16;10;314,15;0,152921021;0,42159826
1700;470;13;16;10;314,15;0,152921021;0,40640588
1700;480;13;16;10;314,15;0,152921021;0,392839658
1700;460;15;16;10;314,15;0,152921021;0,42159826
1700;470;15;16;10;314,15;0,152921021;0,40640588
1700;480;15;16;10;314,15;0,152921021;0,392839658
1700;460;17;16;10;314,15;0,152921021;0,42159826
1700;470;17;16;10;314,15;0,152921021;0,40640588
1700;480;17;16;10;314,15;0,152921021;0,392839658
1700;460;19;16;10;314,15;0,152921021;0,42159826
1700;470;19;16;10;314,15;0,152921021;0,40640588
1700;480;19;16;10;314,15;0,152921021;0,392839658
1700;450;5;16;0;316,15;0,155936554;0,447379338
1700;460;5;16;0;316,15;0,155936554;0,429911985
1700;470;5;16;0;316,15;0,155936554;0,414420018
1700;480;5;16;0;316,15;0,155936554;0,400586276
1700;450;7;16;0;316,15;0,155936554;0,447379338
1700;460;7;16;0;316,15;0,155936554;0,429911985
1700;470;7;16;0;316,15;0,155936554;0,414420018
1700;480;7;16;0;316,15;0,155936554;0,400586276
1700;450;9;16;0;316,15;0,155936554;0,447379338
1700;460;9;16;0;316,15;0,155936554;0,429911985
1700;470;9;16;0;316,15;0,155936554;0,414420018
1700;480;9;16;0;316,15;0,155936554;0,400586276
1700;450;11;16;0;316,15;0,155936554;0,447379338
1700;460;11;16;0;316,15;0,155936554;0,429911985
1700;470;11;16;0;316,15;0,155936554;0,414420018
1700;480;11;16;0;316,15;0,155936554;0,400586276
1700;450;13;16;0;316,15;0,155936554;0,447379338
1700;460;13;16;0;316,15;0,155936554;0,429911985
1700;470;13;16;0;316,15;0,155936554;0,414420018
1700;480;13;16;0;316,15;0,155936554;0,400586276
1700;460;15;16;0;316,15;0,155936554;0,429911985
1700;470;15;16;0;316,15;0,155936554;0,414420018
1700;480;15;16;0;316,15;0,155936554;0,400586276
1700;460;17;16;0;316,15;0,155936554;0,429911985
1700;470;17;16;0;316,15;0,155936554;0,414420018
1700;480;17;16;0;316,15;0,155936554;0,400586276
1700;460;19;16;0;316,15;0,155936554;0,429911985
1700;470;19;16;0;316,15;0,155936554;0,414420018
1700;480;19;16;0;316,15;0,155936554;0,400586276
1700;450;5;16;2;316,15;0,154733805;0,443928671
1700;460;5;16;2;316,15;0,154733805;0,426596045
1700;470;5;16;2;316,15;0,154733805;0,411223569
1700;480;5;16;2;316,15;0,154733805;0,397496528
1700;450;7;16;2;316,15;0,154733805;0,443928671
1700;460;7;16;2;316,15;0,154733805;0,426596045
1700;470;7;16;2;316,15;0,154733805;0,411223569
1700;480;7;16;2;316,15;0,154733805;0,397496528
1700;450;9;16;2;316,15;0,154733805;0,443928671
1700;460;9;16;2;316,15;0,154733805;0,426596045
1700;470;9;16;2;316,15;0,154733805;0,411223569
1700;480;9;16;2;316,15;0,154733805;0,397496528
1700;450;11;16;2;316,15;0,154733805;0,443928671
1700;460;11;16;2;316,15;0,154733805;0,426596045
1700;470;11;16;2;316,15;0,154733805;0,411223569
1700;480;11;16;2;316,15;0,154733805;0,397496528
1700;450;13;16;2;316,15;0,154733805;0,443928671
1700;460;13;16;2;316,15;0,154733805;0,426596045
1700;470;13;16;2;316,15;0,154733805;0,411223569
1700;480;13;16;2;316,15;0,154733805;0,397496528
1700;460;15;16;2;316,15;0,154733805;0,426596045
1700;470;15;16;2;316,15;0,154733805;0,411223569
1700;480;15;16;2;316,15;0,154733805;0,397496528
1700;460;17;16;2;316,15;0,154733805;0,426596045
1700;470;17;16;2;316,15;0,154733805;0,411223569
1700;480;17;16;2;316,15;0,154733805;0,397496528
1700;460;19;16;2;316,15;0,154733805;0,426596045
1700;470;19;16;2;316,15;0,154733805;0,411223569
1700;480;19;16;2;316,15;0,154733805;0,397496528
1700;450;5;16;4;316,15;0,153552723;0,440540169
1700;460;5;16;4;316,15;0,153552723;0,423339843
1700;470;5;16;4;316,15;0,153552723;0,408084704
1700;480;5;16;4;316,15;0,153552723;0,394462442
1700;450;7;16;4;316,15;0,153552723;0,440540169
1700;460;7;16;4;316,15;0,153552723;0,423339843
1700;470;7;16;4;316,15;0,153552723;0,408084704
1700;480;7;16;4;316,15;0,153552723;0,394462442
1700;450;9;16;4;316,15;0,153552723;0,440540169
1700;460;9;16;4;316,15;0,153552723;0,423339843
1700;470;9;16;4;316,15;0,153552723;0,408084704
1700;480;9;16;4;316,15;0,153552723;0,394462442
1700;450;11;16;4;316,15;0,153552723;0,440540169
1700;460;11;16;4;316,15;0,153552723;0,423339843
1700;470;11;16;4;316,15;0,153552723;0,408084704
1700;480;11;16;4;316,15;0,153552723;0,394462442
1700;450;13;16;4;316,15;0,153552723;0,440540169
1700;460;13;16;4;316,15;0,153552723;0,423339843
1700;470;13;16;4;316,15;0,153552723;0,408084704
1700;480;13;16;4;316,15;0,153552723;0,394462442
1700;460;15;16;4;316,15;0,153552723;0,423339843
1700;470;15;16;4;316,15;0,153552723;0,408084704
1700;480;15;16;4;316,15;0,153552723;0,394462442
1700;460;17;16;4;316,15;0,153552723;0,423339843
1700;470;17;16;4;316,15;0,153552723;0,408084704
1700;480;17;16;4;316,15;0,153552723;0,394462442
1700;460;19;16;4;316,15;0,153552723;0,423339843
1700;470;19;16;4;316,15;0,153552723;0,408084704
1700;480;19;16;4;316,15;0,153552723;0,394462442
1700;450;5;16;6;316,15;0,152392684;0,437212035
1700;460;5;16;6;316,15;0,152392684;0,420141651
1700;470;5;16;6;316,15;0,152392684;0,40500176
1700;480;5;16;6;316,15;0,152392684;0,391482409
1700;450;7;16;6;316,15;0,152392684;0,437212035
1700;460;7;16;6;316,15;0,152392684;0,420141651
1700;470;7;16;6;316,15;0,152392684;0,40500176
1700;480;7;16;6;316,15;0,152392684;0,391482409
1700;450;9;16;6;316,15;0,152392684;0,437212035
1700;460;9;16;6;316,15;0,152392684;0,420141651
1700;470;9;16;6;316,15;0,152392684;0,40500176
1700;480;9;16;6;316,15;0,152392684;0,391482409
1700;450;11;16;6;316,15;0,152392684;0,437212035
1700;460;11;16;6;316,15;0,152392684;0,420141651
1700;470;11;16;6;316,15;0,152392684;0,40500176
1700;480;11;16;6;316,15;0,152392684;0,391482409
1700;450;13;16;6;316,15;0,152392684;0,437212035
1700;460;13;16;6;316,15;0,152392684;0,420141651
1700;470;13;16;6;316,15;0,152392684;0,40500176
1700;480;13;16;6;316,15;0,152392684;0,391482409
1700;460;15;16;6;316,15;0,152392684;0,420141651
1700;470;15;16;6;316,15;0,152392684;0,40500176
1700;480;15;16;6;316,15;0,152392684;0,391482409
1700;460;17;16;6;316,15;0,152392684;0,420141651
1700;470;17;16;6;316,15;0,152392684;0,40500176
1700;480;17;16;6;316,15;0,152392684;0,391482409
1700;460;19;16;6;316,15;0,152392684;0,420141651
1700;470;19;16;6;316,15;0,152392684;0,40500176
1700;480;19;16;6;316,15;0,152392684;0,391482409
1700;450;5;16;8;316,15;0,151253082;0,433942538
1700;460;5;16;8;316,15;0,151253082;0,416999807
1700;470;5;16;8;316,15;0,151253082;0,401973134
1700;480;5;16;8;316,15;0,151253082;0,388554881
1700;450;7;16;8;316,15;0,151253082;0,433942538
1700;460;7;16;8;316,15;0,151253082;0,416999807
1700;470;7;16;8;316,15;0,151253082;0,401973134
1700;480;7;16;8;316,15;0,151253082;0,388554881
1700;450;9;16;8;316,15;0,151253082;0,433942538
1700;460;9;16;8;316,15;0,151253082;0,416999807
1700;470;9;16;8;316,15;0,151253082;0,401973134
1700;480;9;16;8;316,15;0,151253082;0,388554881
1700;450;11;16;8;316,15;0,151253082;0,433942538
1700;460;11;16;8;316,15;0,151253082;0,416999807
1700;470;11;16;8;316,15;0,151253082;0,401973134
1700;480;11;16;8;316,15;0,151253082;0,388554881
1700;450;13;16;8;316,15;0,151253082;0,433942538
1700;460;13;16;8;316,15;0,151253082;0,416999807
1700;470;13;16;8;316,15;0,151253082;0,401973134
1700;480;13;16;8;316,15;0,151253082;0,388554881
1700;460;15;16;8;316,15;0,151253082;0,416999807
1700;470;15;16;8;316,15;0,151253082;0,401973134
1700;480;15;16;8;316,15;0,151253082;0,388554881
1700;460;17;16;8;316,15;0,151253082;0,416999807
1700;470;17;16;8;316,15;0,151253082;0,401973134
1700;480;17;16;8;316,15;0,151253082;0,388554881
1700;460;19;16;8;316,15;0,151253082;0,416999807
1700;470;19;16;8;316,15;0,151253082;0,401973134
1700;480;19;16;8;316,15;0,151253082;0,388554881
1700;450;5;16;10;316,15;0,150133339;0,430730012
1700;460;5;16;10;316,15;0,150133339;0,41391271
1700;470;5;16;10;316,15;0,150133339;0,398997281
1700;480;5;16;10;316,15;0,150133339;0,385678365
1700;450;7;16;10;316,15;0,150133339;0,430730012
1700;460;7;16;10;316,15;0,150133339;0,41391271
1700;470;7;16;10;316,15;0,150133339;0,398997281
1700;480;7;16;10;316,15;0,150133339;0,385678365
1700;450;9;16;10;316,15;0,150133339;0,430730012
1700;460;9;16;10;316,15;0,150133339;0,41391271
1700;470;9;16;10;316,15;0,150133339;0,398997281
1700;480;9;16;10;316,15;0,150133339;0,385678365
1700;450;11;16;10;316,15;0,150133339;0,430730012
1700;460;11;16;10;316,15;0,150133339;0,41391271
1700;470;11;16;10;316,15;0,150133339;0,398997281
1700;480;11;16;10;316,15;0,150133339;0,385678365
1700;450;13;16;10;316,15;0,150133339;0,430730012
1700;460;13;16;10;316,15;0,150133339;0,41391271
1700;470;13;16;10;316,15;0,150133339;0,398997281
1700;480;13;16;10;316,15;0,150133339;0,385678365
1700;460;15;16;10;316,15;0,150133339;0,41391271
1700;470;15;16;10;316,15;0,150133339;0,398997281
1700;480;15;16;10;316,15;0,150133339;0,385678365
1700;460;17;16;10;316,15;0,150133339;0,41391271
1700;470;17;16;10;316,15;0,150133339;0,398997281
1700;480;17;16;10;316,15;0,150133339;0,385678365
1700;460;19;16;10;316,15;0,150133339;0,41391271
1700;470;19;16;10;316,15;0,150133339;0,398997281
1700;480;19;16;10;316,15;0,150133339;0,385678365
1700;450;5;16;0;318,15;0,153102607;0,439248791
1700;460;5;16;0;318,15;0,153102607;0,422098885
1700;470;5;16;0;318,15;0,153102607;0,406888465
1700;480;5;16;0;318,15;0,153102607;0,393306134
1700;450;7;16;0;318,15;0,153102607;0,439248791
1700;460;7;16;0;318,15;0,153102607;0,422098885
1700;470;7;16;0;318,15;0,153102607;0,406888465
1700;480;7;16;0;318,15;0,153102607;0,393306134
1700;450;9;16;0;318,15;0,153102607;0,439248791
1700;460;9;16;0;318,15;0,153102607;0,422098885
1700;470;9;16;0;318,15;0,153102607;0,406888465
1700;480;9;16;0;318,15;0,153102607;0,393306134
1700;450;11;16;0;318,15;0,153102607;0,439248791
1700;460;11;16;0;318,15;0,153102607;0,422098885
1700;470;11;16;0;318,15;0,153102607;0,406888465
1700;480;11;16;0;318,15;0,153102607;0,393306134
1700;450;13;16;0;318,15;0,153102607;0,439248791
1700;460;13;16;0;318,15;0,153102607;0,422098885
1700;470;13;16;0;318,15;0,153102607;0,406888465
1700;480;13;16;0;318,15;0,153102607;0,393306134
1700;460;15;16;0;318,15;0,153102607;0,422098885
1700;470;15;16;0;318,15;0,153102607;0,406888465
1700;480;15;16;0;318,15;0,153102607;0,393306134
1700;460;17;16;0;318,15;0,153102607;0,422098885
1700;470;17;16;0;318,15;0,153102607;0,406888465
1700;480;17;16;0;318,15;0,153102607;0,393306134
1700;460;19;16;0;318,15;0,153102607;0,422098885
1700;470;19;16;0;318,15;0,153102607;0,406888465
1700;480;19;16;0;318,15;0,153102607;0,393306134
